"","PdDistrict","X","Y","District"
"121541","MISSION",-122.428511566208,37.75200680071,"Noe Valley"
"121560","SOUTHERN",-122.398803933825,37.7914297489334,"Financial District"
"121571","MISSION",-122.416557451893,37.7676603909255,"Mission"
"121574","INGLESIDE",-122.423334464775,37.7363339780655,"Bernal Heights"
"121576","CENTRAL",-122.407896380461,37.7907489637308,"Chinatown"
"121626","TARAVAL",-122.468291201781,37.7317784512131,"West of Twin Peaks"
"121664","TARAVAL",-122.467123217732,37.7602626969135,"Inner Sunset"
"121671","TARAVAL",-122.471359574113,37.746023545548,"Parkside"
"121683","TARAVAL",-122.491049323209,37.7638752562051,"Outer Sunset"
"121687","RICHMOND",-122.503881695989,37.7772845034576,"Outer Richmond"
"121707","BAYVIEW",-122.404925547663,37.7230980903508,"Visitacion Valley"
"121710","RICHMOND",-122.442575025811,37.7859153909997,"Western Addition"
"121712","INGLESIDE",-122.443907986844,37.7164365808887,"Outer Mission"
"121714","MISSION",-122.421058292646,37.7600683778126,"Mission"
"121715","RICHMOND",-122.462553473719,37.7792170397527,"Inner Richmond"
"121737","TARAVAL",-122.458177199383,37.7200259234837,"Ocean View"
"121744","NORTHERN",-122.427085157929,37.7718170452031,"Western Addition"
"121745","NORTHERN",-122.430653037512,37.7939243941217,"Pacific Heights"
"121748","INGLESIDE",-122.441049163425,37.7233420393287,"Outer Mission"
"121759","INGLESIDE",-122.44179051296,37.7130287323952,"Crocker Amazon"
"121767","MISSION",-122.430389700883,37.7599615520433,"Castro/Upper Market"
"121785","INGLESIDE",-122.45618278721,37.7305838676132,"West of Twin Peaks"
"121826","INGLESIDE",-122.439522617613,37.7219122859201,"Outer Mission"
"121842","RICHMOND",-122.460008429319,37.7740448010011,"Golden Gate Park"
"121856","BAYVIEW",-122.399182419735,37.7598497605882,"Potrero Hill"
"121859","INGLESIDE",-122.431034010715,37.7311670263789,"Outer Mission"
"121912","RICHMOND",-122.49918056986,37.7728034161411,"Outer Richmond"
"121938","RICHMOND",-122.492532018997,37.7866977702526,"Seacliff"
"121997","INGLESIDE",-122.410216188076,37.7120298630407,"Visitacion Valley"
"122005","SOUTHERN",-122.402517136292,37.7736724491577,"South of Market"
"122041","TARAVAL",-122.495921855843,37.7393348874931,"Parkside"
"122043","PARK",-122.452132460133,37.751235508182,"Twin Peaks"
"122057","INGLESIDE",-122.459851001048,37.7281704525552,"West of Twin Peaks"
"122060","TARAVAL",-122.471924924318,37.7431600323675,"Parkside"
"122062","TARAVAL",-122.474766628887,37.7317517267808,"Lakeshore"
"122091","INGLESIDE",-122.438325452904,37.7253396596071,"Outer Mission"
"122116","NORTHERN",-122.422151097533,37.7850582508609,"Western Addition"
"122137","BAYVIEW",-122.39609106379,37.7582953377586,"Potrero Hill"
"122141","TARAVAL",-122.455399656711,37.7117187165051,"Ocean View"
"122168","MISSION",-122.416964922852,37.7539896835859,"Mission"
"122171","TARAVAL",-122.501692618292,37.7382227081319,"Parkside"
"122179","TARAVAL",-122.452596042418,37.7162402296878,"Ocean View"
"122191","INGLESIDE",-122.431234882265,37.7294195252871,"Outer Mission"
"122195","MISSION",-122.425397003197,37.759916336944,"Mission"
"122300","PARK",-122.443542439846,37.7565166916275,"Twin Peaks"
"122345","TARAVAL",-122.453238606448,37.7167604871895,"Ocean View"
"122347","BAYVIEW",-122.392689002911,37.7090950127039,"Bayview"
"122358","CENTRAL",-122.403604267842,37.7881869940158,"Financial District"
"122413","RICHMOND",-122.496761041371,37.7859619989064,"Seacliff"
"122425","TARAVAL",-122.497659321493,37.7420246370177,"Parkside"
"122461","RICHMOND",-122.46647754716,37.767328756927,"Golden Gate Park"
"122474","NORTHERN",-122.435465929385,37.7966238680231,"Marina"
"122518","INGLESIDE",-122.42350900388,37.7332414894007,"Bernal Heights"
"122582","TARAVAL",-122.482354452198,37.7605090976879,"Outer Sunset"
"122594","PARK",-122.436686508967,37.7643928693766,"Castro/Upper Market"
"122597","CENTRAL",-122.40540446088,37.7970230121904,"Chinatown"
"122598","BAYVIEW",-122.396859925059,37.7368706479894,"Bayview"
"122608","CENTRAL",-122.410504500542,37.7906442082265,"Nob Hill"
"122627","INGLESIDE",-122.441934690851,37.7334683695803,"Outer Mission"
"122640","TARAVAL",-122.462606189999,37.7148840583079,"Ocean View"
"122649","TARAVAL",-122.471743610895,37.7497538038972,"Inner Sunset"
"122650","TARAVAL",-122.460719835858,37.7181761544613,"Ocean View"
"122653","TENDERLOIN",-122.409084843173,37.7852796372951,"Downtown/Civic Center"
"122666","BAYVIEW",-122.40317737169,37.7602382022382,"Potrero Hill"
"122667","PARK",-122.444568876114,37.7746181158166,"Haight Ashbury"
"122684","TARAVAL",-122.468062140386,37.7306481409074,"West of Twin Peaks"
"122704","RICHMOND",-122.467896496645,37.7788662775381,"Inner Richmond"
"122707","BAYVIEW",-122.397567375285,37.7296463891907,"Bayview"
"122708","PARK",-122.445665078176,37.7682599671357,"Haight Ashbury"
"122752","RICHMOND",-122.495973242615,37.7729502457082,"Outer Richmond"
"122781","TARAVAL",-122.497796558944,37.7364633847594,"Parkside"
"122792","INGLESIDE",-122.409678079531,37.7357223682795,"Bernal Heights"
"122794","TARAVAL",-122.463553591671,37.7501253995561,"West of Twin Peaks"
"122813","INGLESIDE",-122.452315460246,37.7331081088176,"Outer Mission"
"122830","BAYVIEW",-122.402917515018,37.7361371560247,"Bayview"
"122846","MISSION",-122.41156959248,37.7582649135041,"Mission"
"122861","PARK",-122.442188391633,37.7715705632427,"Haight Ashbury"
"122877","TARAVAL",-122.463540790339,37.7179313533366,"Ocean View"
"122889","INGLESIDE",-122.454548511917,37.7425702440868,"West of Twin Peaks"
"122890","CENTRAL",-122.416233781243,37.797697728069,"Russian Hill"
"122897","TARAVAL",-122.472860170257,37.7268927505837,"Lakeshore"
"122898","BAYVIEW",-122.407017781214,37.7387669862149,"Bayview"
"122910","CENTRAL",-122.404571198383,37.8000064315713,"North Beach"
"122914","TARAVAL",-122.467386018818,37.7630380334717,"Inner Sunset"
"122920","BAYVIEW",-122.397769599501,37.7333906640159,"Bayview"
"122921","MISSION",-122.42310468277,37.754371801361,"Mission"
"122942","SOUTHERN",-122.408881224226,37.771094695464,"South of Market"
"122958","SOUTHERN",-122.403713555238,37.7698442258534,"South of Market"
"122983","RICHMOND",-122.447982478784,37.7840174480031,"Presidio Heights"
"122988","BAYVIEW",-122.395925616158,37.7612741632922,"Potrero Hill"
"123024","INGLESIDE",-122.41629796346,37.7342545738518,"Bernal Heights"
"123026","INGLESIDE",-122.411358467716,37.7442674207937,"Bernal Heights"
"123042","TARAVAL",-122.478487751206,37.7513277991734,"Outer Sunset"
"123061","TARAVAL",-122.496328381989,37.7383475224994,"Parkside"
"123067","RICHMOND",-122.459705682543,37.7850874105266,"Inner Richmond"
"123080","TARAVAL",-122.469805361165,37.7600917759332,"Inner Sunset"
"123089","INGLESIDE",-122.45807119214,37.7254059855049,"West of Twin Peaks"
"123090","MISSION",-122.436067390726,37.748761832621,"Noe Valley"
"123109","CENTRAL",-122.416137426261,37.8014794620857,"Russian Hill"
"123120","TARAVAL",-122.4705192988,37.7555997262407,"Inner Sunset"
"123133","TARAVAL",-122.473818029994,37.7459218764382,"Parkside"
"123138","SOUTHERN",-122.404862303816,37.7691155473724,"South of Market"
"123159","RICHMOND",-122.440526319775,37.7926689027291,"Pacific Heights"
"123162","INGLESIDE",-122.400450217495,37.7147331036177,"Visitacion Valley"
"123189","BAYVIEW",-122.396090655576,37.7406744725603,"Bayview"
"123264","INGLESIDE",-122.424021790888,37.7236932505204,"Excelsior"
"123287","NORTHERN",-122.432110612129,37.7872485478241,"Western Addition"
"123288","BAYVIEW",-122.39846911229,37.7573842984056,"Potrero Hill"
"123292","INGLESIDE",-122.443054557805,37.7107068183306,"Crocker Amazon"
"123312","INGLESIDE",-122.416161562201,37.7342301088706,"Bernal Heights"
"123318","MISSION",-122.436559386518,37.7531455522676,"Noe Valley"
"123341","TARAVAL",-122.462027484211,37.7496244997415,"West of Twin Peaks"
"123364","INGLESIDE",-122.435469758274,37.7362828898175,"Glen Park"
"123399","TARAVAL",-122.476057064958,37.762657053406,"Inner Sunset"
"123408","PARK",-122.436789488539,37.7696763523192,"Haight Ashbury"
"123412","TARAVAL",-122.495131237125,37.7365262435082,"Parkside"
"123455","MISSION",-122.425933851505,37.7478165707419,"Noe Valley"
"123458","INGLESIDE",-122.402104877309,37.7187224103312,"Visitacion Valley"
"123469","RICHMOND",-122.495591516059,37.7739765742939,"Outer Richmond"
"123482","RICHMOND",-122.487153091765,37.7828335814044,"Outer Richmond"
"123488","TARAVAL",-122.470712377529,37.7160892366174,"Ocean View"
"123518","TARAVAL",-122.474336896518,37.7619131788481,"Inner Sunset"
"123521","INGLESIDE",-122.435928838618,37.716151933906,"Excelsior"
"123536","RICHMOND",-122.46201512712,37.7867367569234,"Inner Richmond"
"123547","TARAVAL",-122.475406790673,37.7542868645673,"Inner Sunset"
"123565","NORTHERN",-122.429851024595,37.781798795606,"Western Addition"
"123608","BAYVIEW",-122.396094445207,37.717980127023,"Bayview"
"123637","TARAVAL",-122.488657514664,37.7301262072681,"Lakeshore"
"123659","BAYVIEW",-122.396395822907,37.7619318873115,"Potrero Hill"
"123668","INGLESIDE",-122.412201887825,37.7132383215824,"Visitacion Valley"
"123693","TARAVAL",-122.506738808355,37.7556938548753,"Outer Sunset"
"123702","NORTHERN",-122.436950517531,37.8030999984868,"Marina"
"123711","MISSION",-122.412661476842,37.7641160443004,"Mission"
"123733","BAYVIEW",-122.389602593083,37.7514471207283,"Potrero Hill"
"123734","INGLESIDE",-122.435552023884,37.7115821363974,"Crocker Amazon"
"123752","MISSION",-122.416953590297,37.7506650082311,"Mission"
"123760","NORTHERN",-122.418456918346,37.7837268961644,"Downtown/Civic Center"
"123787","NORTHERN",-122.425697699271,37.7944461843489,"Pacific Heights"
"123801","TARAVAL",-122.496205406264,37.7365892049888,"Parkside"
"123825","TARAVAL",-122.465161445362,37.7443064781542,"West of Twin Peaks"
"123830","MISSION",-122.418992686625,37.7634081145034,"Mission"
"123843","MISSION",-122.431847921491,37.7570526525204,"Castro/Upper Market"
"123862","TARAVAL",-122.466303929469,37.7270739477073,"West of Twin Peaks"
"123869","TARAVAL",-122.468093045895,37.7444834861939,"West of Twin Peaks"
"123902","BAYVIEW",-122.398204051747,37.7114043311896,"Visitacion Valley"
"123910","TARAVAL",-122.460406884995,37.7322508168716,"West of Twin Peaks"
"123917","TARAVAL",-122.464630527137,37.7273033225073,"West of Twin Peaks"
"123919","TARAVAL",-122.45203402688,37.7197795839992,"Ocean View"
"123949","RICHMOND",-122.46110740447,37.7740161252649,"Inner Richmond"
"123976","TARAVAL",-122.471796876914,37.7310310953621,"Lakeshore"
"123997","RICHMOND",-122.476963507037,37.7766429550661,"Inner Richmond"
"124022","CENTRAL",-122.403070438719,37.7939891170028,"Financial District"
"124059","TARAVAL",-122.47159390888,37.7206552727449,"Ocean View"
"124061","MISSION",-122.440175758567,37.7477809699595,"Noe Valley"
"124069","BAYVIEW",-122.392384728105,37.759582008985,"Potrero Hill"
"124081","BAYVIEW",-122.372013936814,37.7298789540235,"Bayview"
"124134","INGLESIDE",-122.406130121006,37.7198872025346,"Visitacion Valley"
"124164","NORTHERN",-122.434623508335,37.8007855766987,"Marina"
"124196","INGLESIDE",-122.433864119271,37.7122411987932,"Crocker Amazon"
"124206","BAYVIEW",-122.408044610532,37.7251420754898,"Excelsior"
"124228","NORTHERN",-122.42241910073,37.7865627487584,"Western Addition"
"124268","BAYVIEW",-122.398993758278,37.733741363395,"Bayview"
"124270","INGLESIDE",-122.418528226428,37.7094857319656,"Visitacion Valley"
"124291","CENTRAL",-122.413476240682,37.7923912334945,"Nob Hill"
"124320","INGLESIDE",-122.454382582181,37.7355535946876,"West of Twin Peaks"
"124357","RICHMOND",-122.452071890869,37.7811512990789,"Inner Richmond"
"124365","INGLESIDE",-122.427620930727,37.7190833085485,"Excelsior"
"124417","MISSION",-122.416801125683,37.7490662929561,"Mission"
"124431","BAYVIEW",-122.377026608239,37.7294407135003,"Bayview"
"124448","TARAVAL",-122.486272581389,37.7322383369074,"Lakeshore"
"124458","NORTHERN",-122.434526644985,37.7836191624592,"Western Addition"
"124469","TARAVAL",-122.460736168809,37.7293177326665,"West of Twin Peaks"
"124508","RICHMOND",-122.487285753235,37.7856469743674,"Seacliff"
"124518","RICHMOND",-122.497994185889,37.7774998398085,"Outer Richmond"
"124519","BAYVIEW",-122.379486937006,37.7348550480451,"Bayview"
"124546","MISSION",-122.424830977647,37.7518059047459,"Mission"
"124560","TARAVAL",-122.488271561159,37.7527667469672,"Outer Sunset"
"124571","INGLESIDE",-122.401122464539,37.7189799997236,"Visitacion Valley"
"124585","INGLESIDE",-122.401643605336,37.7188999507729,"Visitacion Valley"
"124595","INGLESIDE",-122.455215888102,37.741318084389,"West of Twin Peaks"
"124606","INGLESIDE",-122.446797920654,37.7121604495197,"Outer Mission"
"124610","TARAVAL",-122.460223723163,37.7218350997702,"Ocean View"
"124619","INGLESIDE",-122.425924604551,37.7290152653207,"Excelsior"
"124655","BAYVIEW",-122.397811544423,37.7208159658331,"Bayview"
"124667","INGLESIDE",-122.446112316494,37.7349738932088,"West of Twin Peaks"
"124680","BAYVIEW",-122.414998537121,37.7289333561421,"Excelsior"
"124693","MISSION",-122.441878973925,37.7477601631411,"Noe Valley"
"124712","TARAVAL",-122.478742940372,37.7560109285038,"Outer Sunset"
"124722","SOUTHERN",-122.402930032447,37.7686481018599,"South of Market"
"124747","TARAVAL",-122.462661829128,37.7200034810218,"Ocean View"
"124764","INGLESIDE",-122.446782286569,37.7191115043993,"Outer Mission"
"124778","INGLESIDE",-122.431190624686,37.7305692105223,"Outer Mission"
"124822","INGLESIDE",-122.413611754139,37.7389010222872,"Bernal Heights"
"124831","PARK",-122.450730897638,37.7667146045742,"Haight Ashbury"
"124852","INGLESIDE",-122.450038736944,37.7330085417633,"Outer Mission"
"124854","BAYVIEW",-122.397084856342,37.7306214923139,"Bayview"
"124875","RICHMOND",-122.472309567091,37.776910956168,"Inner Richmond"
"124881","INGLESIDE",-122.429007114441,37.7334867619307,"Bernal Heights"
"124883","INGLESIDE",-122.437302541941,37.7242797059675,"Outer Mission"
"124894","INGLESIDE",-122.420416047958,37.73961287518,"Bernal Heights"
"124900","INGLESIDE",-122.421552601347,37.7324857118846,"Bernal Heights"
"124926","INGLESIDE",-122.411679794888,37.7451699985273,"Bernal Heights"
"124945","INGLESIDE",-122.408572550697,37.7396069402458,"Bernal Heights"
"124955","RICHMOND",-122.446991033098,37.788628896641,"Pacific Heights"
"124965","PARK",-122.448654897949,37.7549516581797,"Twin Peaks"
"124970","INGLESIDE",-122.425018174758,37.742133681941,"Glen Park"
"125033","MISSION",-122.413519037359,37.7525390567169,"Mission"
"125041","INGLESIDE",-122.421997473664,37.7292302986139,"Excelsior"
"125057","TARAVAL",-122.460872909401,37.7106560395668,"Ocean View"
"125069","TARAVAL",-122.493482967496,37.7525344347089,"Outer Sunset"
"125090","INGLESIDE",-122.442957459548,37.7142059812826,"Crocker Amazon"
"125094","TARAVAL",-122.477573264608,37.7467632770819,"Outer Sunset"
"125127","PARK",-122.451650534124,37.7580074089946,"Twin Peaks"
"125150","INGLESIDE",-122.423767092973,37.7250544382071,"Excelsior"
"125214","PARK",-122.463643452439,37.7640990577223,"Inner Sunset"
"125244","INGLESIDE",-122.422113767009,37.728905059874,"Excelsior"
"125253","PARK",-122.437284868176,37.7788308416362,"Western Addition"
"125267","MISSION",-122.439057837696,37.7564019223767,"Noe Valley"
"125288","MISSION",-122.426251087153,37.7509609204418,"Noe Valley"
"125302","NORTHERN",-122.431713429175,37.769669313604,"Western Addition"
"125310","PARK",-122.438163651417,37.7701139316558,"Haight Ashbury"
"125311","INGLESIDE",-122.410818374842,37.7153739217529,"Visitacion Valley"
"125324","RICHMOND",-122.445743386483,37.7888063172494,"Pacific Heights"
"125336","RICHMOND",-122.442635424097,37.7901008773119,"Pacific Heights"
"125348","SOUTHERN",-122.409483760869,37.7706234537929,"South of Market"
"125378","TARAVAL",-122.489353053628,37.7396249911862,"Parkside"
"125379","NORTHERN",-122.435360311566,37.8047557684678,"Marina"
"125384","RICHMOND",-122.475886375404,37.7776087618962,"Inner Richmond"
"125416","MISSION",-122.418830499608,37.7618127068587,"Mission"
"125420","INGLESIDE",-122.406816542174,37.747720466615,"Bernal Heights"
"125439","INGLESIDE",-122.426084863135,37.7301363675982,"Excelsior"
"125444","NORTHERN",-122.435173258369,37.8038221414222,"Marina"
"125456","CENTRAL",-122.40715604429,37.7951133231133,"Chinatown"
"125458","BAYVIEW",-122.405088642157,37.7232890386341,"Excelsior"
"125473","INGLESIDE",-122.421265449989,37.7413126786018,"Bernal Heights"
"125496","BAYVIEW",-122.4010614419,37.711050590288,"Visitacion Valley"
"125517","INGLESIDE",-122.411826821477,37.7346400809167,"Bernal Heights"
"125537","TARAVAL",-122.494426619669,37.749703219775,"Outer Sunset"
"125538","TARAVAL",-122.462341408357,37.7233482614818,"Ocean View"
"125542","INGLESIDE",-122.407617502643,37.7458427048366,"Bernal Heights"
"125557","SOUTHERN",-122.391814164258,37.7837299529024,"South of Market"
"125581","TARAVAL",-122.499652867106,37.7476038653805,"Outer Sunset"
"125605","CENTRAL",-122.419007140986,37.798646149598,"Russian Hill"
"125626","INGLESIDE",-122.438085640492,37.7278601203355,"Outer Mission"
"125644","TARAVAL",-122.479296763489,37.7189523107093,"Lakeshore"
"125698","RICHMOND",-122.444807337208,37.784151955804,"Western Addition"
"125707","PARK",-122.455473457666,37.7450210111514,"West of Twin Peaks"
"125712","INGLESIDE",-122.43380838542,37.7097980515788,"Crocker Amazon"
"125715","BAYVIEW",-122.410914876075,37.7317420101607,"Excelsior"
"125795","PARK",-122.449295041202,37.7628616479521,"Haight Ashbury"
"125806","RICHMOND",-122.499316451091,37.7746696392614,"Outer Richmond"
"125811","TARAVAL",-122.500595528494,37.7532317456883,"Outer Sunset"
"125825","TARAVAL",-122.503386576209,37.7623482051593,"Outer Sunset"
"125839","TARAVAL",-122.470251112727,37.7263750322159,"Ocean View"
"125844","RICHMOND",-122.444562416645,37.7829473267713,"Western Addition"
"125854","RICHMOND",-122.510738682107,37.7750464139435,"Outer Richmond"
"125856","TARAVAL",-122.454155554959,37.7168760142585,"Ocean View"
"125875","SOUTHERN",-122.389757937466,37.7812210504185,"South of Market"
"125896","SOUTHERN",-122.421423654797,37.7716061778593,"South of Market"
"125900","INGLESIDE",-122.429782544787,37.7212089121452,"Excelsior"
"125910","TARAVAL",-122.503677841811,37.7436869747689,"Parkside"
"125923","RICHMOND",-122.476573734815,37.7851786473244,"Inner Richmond"
"125928","NORTHERN",-122.426246979454,37.7767259882772,"Western Addition"
"125929","PARK",-122.458655350647,37.7737618498087,"Golden Gate Park"
"125935","TARAVAL",-122.497380802629,37.7458321405392,"Outer Sunset"
"125954","PARK",-122.443863697624,37.7718443350749,"Haight Ashbury"
"125972","TARAVAL",-122.472222629321,37.7385110656908,"Parkside"
"125978","INGLESIDE",-122.450718466376,37.7095285646494,"Outer Mission"
"126014","BAYVIEW",-122.385538161819,37.7358147864872,"Bayview"
"126043","TARAVAL",-122.465240414978,37.7650118090951,"Inner Sunset"
"126052","INGLESIDE",-122.407192145509,37.7181703053399,"Visitacion Valley"
"126083","BAYVIEW",-122.396357565836,37.7303371702583,"Bayview"
"126114","RICHMOND",-122.490231635618,37.7807860344249,"Outer Richmond"
"126158","BAYVIEW",-122.406551664884,37.7254741900488,"Excelsior"
"126173","INGLESIDE",-122.437010871059,37.7248396707182,"Outer Mission"
"126177","INGLESIDE",-122.428784266343,37.7312678966402,"Excelsior"
"126195","INGLESIDE",-122.438169966101,37.7103228876176,"Crocker Amazon"
"126249","TARAVAL",-122.457640569758,37.7440291519426,"West of Twin Peaks"
"126251","TARAVAL",-122.460778852591,37.7469818498323,"West of Twin Peaks"
"126263","TARAVAL",-122.487520690593,37.7382325664862,"Parkside"
"126302","BAYVIEW",-122.388888517229,37.7441070343416,"Bayview"
"126339","MISSION",-122.433312315038,37.7546143304431,"Noe Valley"
"126368","PARK",-122.449351475447,37.7739922064262,"Haight Ashbury"
"126372","BAYVIEW",-122.394028874847,37.7413519925212,"Bayview"
"126380","CENTRAL",-122.399601470273,37.7918112576067,"Financial District"
"126384","RICHMOND",-122.453201554574,37.7840050502083,"Presidio Heights"
"126391","MISSION",-122.41449691099,37.7695430887264,"Mission"
"126428","MISSION",-122.42534582533,37.7671451020863,"Mission"
"126451","CENTRAL",-122.416211996527,37.7975892434776,"Russian Hill"
"126461","BAYVIEW",-122.386890310937,37.7654382790058,"Potrero Hill"
"126487","BAYVIEW",-122.39992553104,37.7575193902173,"Potrero Hill"
"126580","SOUTHERN",-122.392214158616,37.7792780544787,"South of Market"
"126581","TARAVAL",-122.480362964471,37.7493738620781,"Outer Sunset"
"126587","CENTRAL",-122.418957006213,37.7987279154624,"Russian Hill"
"126591","TARAVAL",-122.487336121018,37.7480937062635,"Outer Sunset"
"126601","BAYVIEW",-122.386042979756,37.7443851186006,"Bayview"
"126607","MISSION",-122.419623543912,37.7602652229581,"Mission"
"126641","RICHMOND",-122.449983237015,37.786135219615,"Presidio Heights"
"126647","NORTHERN",-122.430737177511,37.7782754754901,"Western Addition"
"126660","PARK",-122.436857359108,37.7828182953265,"Western Addition"
"126667","TARAVAL",-122.461654054384,37.7482806679421,"West of Twin Peaks"
"126686","INGLESIDE",-122.440908839672,37.7323074252983,"Outer Mission"
"126687","BAYVIEW",-122.417587145018,37.7272916417622,"Excelsior"
"126689","INGLESIDE",-122.407978485236,37.71973718151,"Visitacion Valley"
"126694","TARAVAL",-122.502844168068,37.7624245474094,"Outer Sunset"
"126709","BAYVIEW",-122.410022539011,37.7272855942617,"Excelsior"
"126724","INGLESIDE",-122.450519331485,37.7108360553293,"Outer Mission"
"126756","BAYVIEW",-122.39701495404,37.762495098651,"Potrero Hill"
"126758","TARAVAL",-122.474208048642,37.7515170879611,"Inner Sunset"
"126767","TARAVAL",-122.476943627588,37.7336184231166,"Lakeshore"
"126777","BAYVIEW",-122.406063603885,37.726931967575,"Excelsior"
"126782","SOUTHERN",-122.389115286105,37.7816083147526,"South of Market"
"126788","TARAVAL",-122.469914225437,37.7187867545806,"Ocean View"
"126809","BAYVIEW",-122.414364624301,37.7294247901019,"Excelsior"
"126825","BAYVIEW",-122.385390044599,37.742659782963,"Bayview"
"126838","TARAVAL",-122.501946541063,37.7418307011713,"Parkside"
"126844","INGLESIDE",-122.43099213186,37.7322410561315,"Outer Mission"
"126875","CENTRAL",-122.397395668672,37.7954422931634,"Financial District"
"126882","TARAVAL",-122.453100274824,37.7218545299767,"Ocean View"
"126918","NORTHERN",-122.418389144431,37.7872676170829,"Downtown/Civic Center"
"126926","TARAVAL",-122.45964389425,37.7166530820689,"Ocean View"
"126943","PARK",-122.447311591482,37.7680490579838,"Haight Ashbury"
"126961","INGLESIDE",-122.459858871903,37.7250544038829,"West of Twin Peaks"
"126970","TARAVAL",-122.477576713494,37.7382741842287,"Parkside"
"126974","BAYVIEW",-122.414778117583,37.7263897103659,"Excelsior"
"126975","TARAVAL",-122.456021507066,37.7170623966523,"Ocean View"
"126980","BAYVIEW",-122.399399861724,37.7524765471411,"Potrero Hill"
"126996","TARAVAL",-122.501370617441,37.7642924896844,"Outer Sunset"
"127020","BAYVIEW",-122.389468402089,37.7260648917469,"Bayview"
"127030","INGLESIDE",-122.399550681271,37.7153903955731,"Visitacion Valley"
"127040","INGLESIDE",-122.415185289736,37.7389339290251,"Bernal Heights"
"127042","RICHMOND",-122.495723231894,37.775733231644,"Outer Richmond"
"127049","SOUTHERN",-122.413367789821,37.7702457299466,"South of Market"
"127055","TARAVAL",-122.49416897077,37.7535155019038,"Outer Sunset"
"127060","INGLESIDE",-122.458868215767,37.7330753757315,"West of Twin Peaks"
"127077","BAYVIEW",-122.389266979394,37.7325664754982,"Bayview"
"127087","NORTHERN",-122.421786788086,37.7868237165342,"Western Addition"
"127106","NORTHERN",-122.435329238216,37.7966412627605,"Marina"
"127109","CENTRAL",-122.407116997965,37.8036194271937,"North Beach"
"127116","RICHMOND",-122.453257046904,37.7857211811276,"Presidio Heights"
"127130","SOUTHERN",-122.41332535029,37.7747867934702,"South of Market"
"127141","NORTHERN",-122.441398221863,37.8016108699901,"Marina"
"127142","BAYVIEW",-122.392628073591,37.7382440449991,"Bayview"
"127158","BAYVIEW",-122.414073333353,37.7265166344559,"Excelsior"
"127181","TARAVAL",-122.47267745425,37.7550316794054,"Inner Sunset"
"127202","TARAVAL",-122.470471691354,37.7149670036792,"Ocean View"
"127214","MISSION",-122.420562762663,37.7627003582299,"Mission"
"127266","BAYVIEW",-122.410027196707,37.7206898736531,"Visitacion Valley"
"127277","BAYVIEW",-122.381606924511,37.7253845023418,"Bayview"
"127335","TARAVAL",-122.471540471594,37.7376780487259,"Parkside"
"127344","BAYVIEW",-122.386152843482,37.7247317614734,"Bayview"
"127355","RICHMOND",-122.494900792341,37.7729990857102,"Outer Richmond"
"127359","INGLESIDE",-122.405245459643,37.7469258373327,"Bernal Heights"
"127380","MISSION",-122.439967728891,37.7557763204123,"Noe Valley"
"127412","TARAVAL",-122.492468639661,37.7360345055827,"Parkside"
"127424","INGLESIDE",-122.431562045505,37.7296895934215,"Outer Mission"
"127430","INGLESIDE",-122.451191252859,37.7287155302335,"Outer Mission"
"127461","INGLESIDE",-122.433979379803,37.7388083828049,"Glen Park"
"127497","INGLESIDE",-122.408409013388,37.7115253334056,"Visitacion Valley"
"127500","INGLESIDE",-122.428439970042,37.7285946897788,"Excelsior"
"127509","MISSION",-122.443144667994,37.759990530369,"Castro/Upper Market"
"127512","SOUTHERN",-122.403760988081,37.767316167644,"South of Market"
"127554","INGLESIDE",-122.422371717425,37.7447640116292,"Bernal Heights"
"127564","TARAVAL",-122.49233052289,37.7360405290384,"Parkside"
"127598","BAYVIEW",-122.41744383722,37.7280651193804,"Excelsior"
"127638","MISSION",-122.432054155384,37.7526211421528,"Noe Valley"
"127673","TARAVAL",-122.468984424708,37.7406813593349,"West of Twin Peaks"
"127693","CENTRAL",-122.401584723893,37.7953065177621,"Financial District"
"127695","NORTHERN",-122.445624827167,37.804897416581,"Marina"
"127769","INGLESIDE",-122.408378360005,37.7457331915444,"Bernal Heights"
"127783","BAYVIEW",-122.387684589336,37.7345152346467,"Bayview"
"127815","NORTHERN",-122.446744168314,37.7999829549772,"Marina"
"127865","PARK",-122.442317723261,37.7650032624767,"Castro/Upper Market"
"127871","INGLESIDE",-122.450475127734,37.736656500246,"West of Twin Peaks"
"127894","INGLESIDE",-122.417407269284,37.7404300451857,"Bernal Heights"
"127897","MISSION",-122.433032371294,37.7577322521282,"Castro/Upper Market"
"127925","INGLESIDE",-122.440906402233,37.7314749522922,"Outer Mission"
"127926","MISSION",-122.433735330919,37.7585353781612,"Castro/Upper Market"
"127930","BAYVIEW",-122.414593092026,37.7246977983064,"Excelsior"
"127934","BAYVIEW",-122.414266841902,37.724167402668,"Excelsior"
"127962","MISSION",-122.413988938216,37.757275784974,"Mission"
"127963","TARAVAL",-122.462813396923,37.7254811539005,"Ocean View"
"127969","TARAVAL",-122.493748738612,37.7628840544902,"Outer Sunset"
"127973","TARAVAL",-122.491056047606,37.7619965292337,"Outer Sunset"
"127976","BAYVIEW",-122.40008040928,37.7220741863658,"Bayview"
"128010","INGLESIDE",-122.405806134901,37.7189315849193,"Visitacion Valley"
"128044","INGLESIDE",-122.418835589668,37.7409841839094,"Bernal Heights"
"128049","INGLESIDE",-122.42928085526,37.7262823043559,"Excelsior"
